datetime,symbol,open,high,low,close,volume
2009-11-26 09:15:00,NSE:NIFTY,5116.4502,5116.4502,4986.0498,5005.5498,250066993.0
2009-11-27 09:15:00,NSE:NIFTY,5005.0498,5005.0498,4806.7002,4941.75,304958996.0
2009-11-30 09:15:00,NSE:NIFTY,4942.25,5066.3501,4942.25,5032.7002,299568988.0
2009-12-01 09:15:00,NSE:NIFTY,5039.7002,5130.3501,5038.8501,5122.0,301879001.0
2009-12-02 09:15:00,NSE:NIFTY,5122.75,5161.75,5111.75,5123.25,284764013.0
2009-12-03 09:15:00,NSE:NIFTY,5124.5498,5181.0,5106.6001,5131.7002,225726005.0
2009-12-04 09:15:00,NSE:NIFTY,5131.7002,5161.7998,5081.8501,5108.8999,207470002.0
2009-12-07 09:15:00,NSE:NIFTY,5108.8501,5131.2998,5051.5498,5066.7002,213116994.0
2009-12-08 09:15:00,NSE:NIFTY,5068.5498,5152.5498,5058.8999,5147.9502,222744003.0
2009-12-09 09:15:00,NSE:NIFTY,5147.6499,5147.6499,5090.6001,5112.0,240039002.0
2009-12-10 09:15:00,NSE:NIFTY,5112.3999,5146.4502,5084.6499,5134.6499,212775993.0
2009-12-11 09:15:00,NSE:NIFTY,5136.0498,5182.5498,5088.3999,5117.2998,207025996.0
2009-12-14 09:15:00,NSE:NIFTY,5117.4502,5156.7002,5090.1499,5105.7002,171685003.0
2009-12-15 09:15:00,NSE:NIFTY,5105.75,5129.4502,5018.25,5033.0498,198962004.0
2009-12-16 09:15:00,NSE:NIFTY,5032.9502,5067.25,5001.7998,5042.0498,202112008.0
2009-12-17 09:15:00,NSE:NIFTY,5046.6499,5064.2002,5013.1499,5041.75,219465007.0
2009-12-18 09:15:00,NSE:NIFTY,5042.0,5043.3999,4979.0498,4987.7002,199329006.0
2009-12-21 09:15:00,NSE:NIFTY,4983.6499,4997.8501,4943.9502,4952.6001,168157004.0
2009-12-22 09:15:00,NSE:NIFTY,4953.3501,4997.2998,4953.3501,4985.8501,164377002.0
2009-12-23 09:15:00,NSE:NIFTY,4990.0498,5150.6001,4990.0498,5144.6001,250734002.0
2009-12-24 09:15:00,NSE:NIFTY,5144.7998,5197.8999,5129.0498,5178.3999,202176004.0
2009-12-29 09:15:00,NSE:NIFTY,5180.75,5214.6001,5175.8501,5187.9502,160528007.0
2009-12-30 09:15:00,NSE:NIFTY,5188.75,5197.0498,5160.1001,5169.4502,147546997.0
2009-12-31 09:15:00,NSE:NIFTY,5171.2002,5221.8501,5168.75,5201.0498,188093006.0
2010-01-04 09:15:00,NSE:NIFTY,5200.8999,5238.4502,5167.1001,5232.2002,148651999.0
2010-01-05 09:15:00,NSE:NIFTY,5277.1499,5288.3501,5242.3999,5277.8999,240843997.0
2010-01-06 09:15:00,NSE:NIFTY,5278.1499,5310.8501,5260.0498,5281.7998,216148001.0
2010-01-07 09:15:00,NSE:NIFTY,5281.7998,5302.5498,5244.75,5263.1001,181247001.0
2010-01-08 09:15:00,NSE:NIFTY,5264.25,5276.75,5234.7002,5244.75,201910993.0
2010-01-11 09:15:00,NSE:NIFTY,5263.7998,5287.2002,5227.7998,5249.3999,238012006.0
2010-01-12 09:15:00,NSE:NIFTY,5251.1001,5300.5,5200.9502,5210.3999,206747992.0
2010-01-13 09:15:00,NSE:NIFTY,5212.6001,5239.2002,5169.5498,5233.9502,200774992.0
2010-01-14 09:15:00,NSE:NIFTY,5234.5,5272.8501,5232.5,5259.8999,171283005.0
2010-01-15 09:15:00,NSE:NIFTY,5259.8999,5279.8501,5242.4502,5252.2002,167242007.0
2010-01-18 09:15:00,NSE:NIFTY,5253.6499,5292.5,5228.9502,5274.8501,153687998.0
2010-01-19 09:15:00,NSE:NIFTY,5274.2002,5287.7998,5218.6499,5225.6499,141425000.0
2010-01-20 09:15:00,NSE:NIFTY,5226.1001,5256.7002,5201.3999,5221.7002,167867007.0
2010-01-21 09:15:00,NSE:NIFTY,5220.2002,5220.3501,5085.4502,5094.1499,190009000.0
2010-01-22 09:15:00,NSE:NIFTY,5094.1499,5094.1499,4954.8501,5036.0,270251999.0
2010-01-25 09:15:00,NSE:NIFTY,5034.5498,5035.7002,4983.0498,5007.8999,166404997.0
2010-01-27 09:15:00,NSE:NIFTY,5008.5,5008.5,4833.0498,4853.1001,274774000.0
2010-01-28 09:15:00,NSE:NIFTY,4863.0,4929.8999,4824.9502,4867.25,275869008.0
2010-01-29 09:15:00,NSE:NIFTY,4866.1499,4893.7002,4766.0,4882.0498,265191997.0
2010-02-01 09:15:00,NSE:NIFTY,4882.0498,4918.7998,4827.1499,4899.7002,226818998.0
2010-02-02 09:15:00,NSE:NIFTY,4907.8501,4951.1499,4814.1001,4830.1001,235091001.0
2010-02-03 09:15:00,NSE:NIFTY,4831.0,4949.1499,4831.0,4931.8501,163104997.0
2010-02-04 09:15:00,NSE:NIFTY,4931.2998,4931.2998,4832.3501,4845.3501,167815004.0
2010-02-05 09:15:00,NSE:NIFTY,4819.6499,4827.0,4692.3501,4718.6499,222361993.0
2010-02-08 09:15:00,NSE:NIFTY,4755.3501,4799.0498,4675.3999,4760.3999,205364003.0
2010-02-09 09:15:00,NSE:NIFTY,4760.5498,4810.3999,4739.3501,4792.6499,175451996.0
2010-02-10 09:15:00,NSE:NIFTY,4793.0,4826.8501,4748.1001,4757.2002,185053004.0
2010-02-11 09:15:00,NSE:NIFTY,4757.25,4843.7998,4757.25,4826.8501,142638006.0
2010-02-15 09:15:00,NSE:NIFTY,4827.8999,4845.6001,4783.8999,4801.9502,153759007.0
2010-02-16 09:15:00,NSE:NIFTY,4801.7998,4880.0,4791.3501,4855.75,156011004.0
2010-02-17 09:15:00,NSE:NIFTY,4858.6499,4929.7002,4857.6001,4914.0,176501998.0
2010-02-18 09:15:00,NSE:NIFTY,4915.1001,4922.0498,4873.7002,4887.75,193512997.0
2010-02-19 09:15:00,NSE:NIFTY,4887.2998,4887.2998,4805.5498,4844.8999,194310996.0
2010-02-22 09:15:00,NSE:NIFTY,4849.3501,4912.0498,4845.8999,4856.3999,149362000.0
2010-02-23 09:15:00,NSE:NIFTY,4856.6001,4884.1001,4833.1499,4870.0498,129234002.0
2010-02-24 09:15:00,NSE:NIFTY,4869.5498,4880.5498,4834.6499,4858.6001,141213008.0
2010-02-25 09:15:00,NSE:NIFTY,4859.0,4880.1499,4835.6001,4859.75,179443007.0
2010-02-26 09:15:00,NSE:NIFTY,4858.5,4992.0,4858.4502,4922.2998,341136998.0
2010-03-02 09:15:00,NSE:NIFTY,4935.6001,5029.4502,4935.3501,5017.0,233127002.0
2010-03-03 09:15:00,NSE:NIFTY,5015.7998,5093.25,5015.1001,5088.1001,191792005.0
2010-03-04 09:15:00,NSE:NIFTY,5096.9502,5096.9502,5049.0,5080.25,205105005.0
2010-03-05 09:15:00,NSE:NIFTY,5080.5498,5118.6499,5068.0498,5088.7002,209605001.0
2010-03-08 09:15:00,NSE:NIFTY,5092.1499,5147.1001,5092.1499,5124.0,188574007.0
2010-03-09 09:15:00,NSE:NIFTY,5121.0498,5131.7998,5094.3501,5101.5,158735008.0
2010-03-10 09:15:00,NSE:NIFTY,5101.6001,5137.3999,5092.0498,5116.25,167174996.0
2010-03-11 09:15:00,NSE:NIFTY,5116.3501,5152.6001,5102.1001,5133.3999,155698004.0
2010-03-12 09:15:00,NSE:NIFTY,5131.7998,5158.1001,5122.1001,5137.0,152562008.0
2010-03-15 09:15:00,NSE:NIFTY,5134.4502,5151.0498,5101.2002,5128.8999,134879003.0
2010-03-16 09:15:00,NSE:NIFTY,5128.9502,5209.25,5125.7002,5198.1001,120691999.0
2010-03-17 09:15:00,NSE:NIFTY,5198.4502,5260.5,5177.1499,5231.8999,169766994.0
2010-03-18 09:15:00,NSE:NIFTY,5232.5498,5255.6499,5214.3999,5245.8999,160337002.0
2010-03-19 09:15:00,NSE:NIFTY,5246.7998,5269.9502,5237.1001,5262.7998,136872002.0
2010-03-22 09:15:00,NSE:NIFTY,5260.9502,5260.9502,5187.0498,5205.2002,130038997.0
2010-03-23 09:15:00,NSE:NIFTY,5205.8501,5243.6001,5193.3999,5225.2998,146480005.0
2010-03-25 09:15:00,NSE:NIFTY,5225.2998,5267.2998,5202.9502,5260.3999,207844999.0
2010-03-26 09:15:00,NSE:NIFTY,5260.5498,5293.75,5260.5498,5282.0,140966003.0
2010-03-29 09:15:00,NSE:NIFTY,5283.8999,5329.5498,5242.1499,5302.8501,132185997.0
2010-03-30 09:15:00,NSE:NIFTY,5302.9502,5325.0,5251.3501,5262.4502,133484003.0
2010-03-31 09:15:00,NSE:NIFTY,5260.3999,5293.8999,5235.1499,5249.1001,147619004.0
2010-04-01 09:15:00,NSE:NIFTY,5249.2002,5298.6001,5249.2002,5290.5,127773000.0
2010-04-05 09:15:00,NSE:NIFTY,5291.3999,5377.5498,5291.3999,5368.3999,132420002.0
2010-04-06 09:15:00,NSE:NIFTY,5369.6499,5388.6499,5351.7002,5366.0,147052003.0
2010-04-07 09:15:00,NSE:NIFTY,5365.7002,5399.6499,5345.0498,5374.6499,166790005.0
2010-04-08 09:15:00,NSE:NIFTY,5376.2998,5383.6499,5290.25,5304.4502,156579004.0
2010-04-09 09:15:00,NSE:NIFTY,5302.3999,5377.4502,5302.25,5361.75,154498007.0
2010-04-12 09:15:00,NSE:NIFTY,5354.1499,5382.1499,5324.8999,5339.7002,134901998.0
2010-04-13 09:15:00,NSE:NIFTY,5340.8501,5356.5,5301.7002,5322.9502,126581998.0
2010-04-15 09:15:00,NSE:NIFTY,5323.2998,5373.1499,5265.2998,5273.6001,195013001.0
2010-04-16 09:15:00,NSE:NIFTY,5273.3999,5283.0498,5237.5498,5262.6001,151013999.0
2010-04-19 09:15:00,NSE:NIFTY,5279.0498,5279.0498,5160.8999,5203.6499,155321008.0
2010-04-20 09:15:00,NSE:NIFTY,5208.2998,5257.25,5208.2998,5230.1001,199478002.0
2010-04-21 09:15:00,NSE:NIFTY,5230.2998,5266.2998,5230.2998,5244.8999,196901994.0
2010-04-22 09:15:00,NSE:NIFTY,5248.6001,5331.7998,5221.1001,5269.3501,180285997.0
2010-04-23 09:15:00,NSE:NIFTY,5269.6499,5311.0498,5269.6499,5304.1001,154119995.0
2010-04-26 09:15:00,NSE:NIFTY,5299.3501,5342.3501,5299.3501,5322.4502,127021998.0
2010-04-27 09:15:00,NSE:NIFTY,5322.1001,5330.5498,5301.3999,5308.3501,144429007.0
2010-04-28 09:15:00,NSE:NIFTY,5308.2002,5308.25,5202.4502,5215.4502,178644992.0
2010-04-29 09:15:00,NSE:NIFTY,5215.25,5264.75,5214.7998,5254.1499,171683004.0
2010-04-30 09:15:00,NSE:NIFTY,5254.2002,5294.7998,5254.2002,5278.0,152494998.0
2010-05-03 09:15:00,NSE:NIFTY,5278.3999,5278.7002,5210.0498,5222.75,111446000.0
2010-05-04 09:15:00,NSE:NIFTY,5223.8999,5250.1499,5134.8501,5148.5,145540006.0
2010-05-05 09:15:00,NSE:NIFTY,5148.3501,5148.3501,5056.5,5124.8999,207678996.0
2010-05-06 09:15:00,NSE:NIFTY,5124.3999,5124.8999,5037.75,5090.8501,192106004.0
2010-05-07 09:15:00,NSE:NIFTY,5072.2998,5085.6499,4984.6001,5018.0498,233346007.0
2010-05-10 09:15:00,NSE:NIFTY,5026.6001,5203.2998,5026.6001,5193.6001,191632998.0
2010-05-11 09:15:00,NSE:NIFTY,5189.75,5206.7002,5126.5,5136.1499,168752005.0
2010-05-12 09:15:00,NSE:NIFTY,5133.75,5172.8501,5098.7998,5156.6499,187110998.0
2010-05-13 09:15:00,NSE:NIFTY,5157.5498,5212.7002,5147.9502,5178.8999,179378995.0
2010-05-14 09:15:00,NSE:NIFTY,5180.5498,5192.75,5070.9502,5093.5,144381002.0
2010-05-17 09:15:00,NSE:NIFTY,5093.8999,5094.5498,4966.25,5059.8999,169306997.0
2010-05-18 09:15:00,NSE:NIFTY,5059.5498,5105.2002,5024.25,5066.2002,137027002.0
2010-05-19 09:15:00,NSE:NIFTY,5065.1001,5065.1001,4908.1499,4919.6499,212950008.0
2010-05-20 09:15:00,NSE:NIFTY,4924.2998,4980.25,4924.2998,4947.6001,197302993.0
2010-05-21 09:15:00,NSE:NIFTY,4946.7002,4946.7002,4842.2998,4931.1499,230484001.0
2010-05-24 09:15:00,NSE:NIFTY,4944.2998,5029.5498,4923.4502,4943.9502,184425005.0
2010-05-25 09:15:00,NSE:NIFTY,4945.2998,4946.6001,4786.4502,4806.75,198187008.0
2010-05-26 09:15:00,NSE:NIFTY,4807.2998,4925.4502,4807.2998,4917.3999,221984997.0
2010-05-27 09:15:00,NSE:NIFTY,4915.1499,5016.6001,4897.6001,5003.1001,238534001.0
2010-05-28 09:15:00,NSE:NIFTY,5005.6001,5077.25,5005.6001,5066.5498,188074000.0
2010-05-31 09:15:00,NSE:NIFTY,5076.1001,5097.6001,5038.5498,5086.2998,179559006.0
2010-06-01 09:15:00,NSE:NIFTY,5086.25,5086.9502,4961.0498,4970.2002,183226008.0
2010-06-02 09:15:00,NSE:NIFTY,4970.75,5031.2002,4967.0498,5019.8501,217931006.0
2010-06-03 09:15:00,NSE:NIFTY,5020.1499,5125.7002,5020.1499,5110.5,174605992.0
2010-06-04 09:15:00,NSE:NIFTY,5112.6001,5147.8999,5091.6001,5135.5,174561001.0
2010-06-07 09:15:00,NSE:NIFTY,5132.9502,5132.9502,5004.25,5034.0,175607005.0
2010-06-08 09:15:00,NSE:NIFTY,5036.7002,5071.3501,4967.2998,4987.1001,180656996.0
2010-06-09 09:15:00,NSE:NIFTY,4985.0498,5050.6001,4980.1001,5000.2998,199912997.0
2010-06-10 09:15:00,NSE:NIFTY,4999.6001,5085.2002,4997.6001,5078.6001,176852992.0
2010-06-11 09:15:00,NSE:NIFTY,5078.75,5139.0498,5078.75,5119.3501,198342001.0
2010-06-14 09:15:00,NSE:NIFTY,5120.1499,5201.25,5120.1499,5197.7002,158831002.0
2010-06-15 09:15:00,NSE:NIFTY,5201.2998,5231.4502,5171.0498,5222.3501,218930004.0
2010-06-16 09:15:00,NSE:NIFTY,5225.0498,5255.6499,5214.8999,5233.3501,203726995.0
2010-06-17 09:15:00,NSE:NIFTY,5233.6499,5285.5498,5206.5498,5274.8501,189953999.0
2010-06-18 09:15:00,NSE:NIFTY,5274.9502,5302.2998,5245.5,5262.6001,205198000.0
2010-06-21 09:15:00,NSE:NIFTY,5266.5,5366.75,5266.5,5353.2998,186199998.0
2010-06-22 09:15:00,NSE:NIFTY,5353.9502,5354.3501,5311.0498,5316.5498,162043003.0
2010-06-23 09:15:00,NSE:NIFTY,5316.1499,5333.2998,5288.1499,5323.1499,150159999.0
2010-06-24 09:15:00,NSE:NIFTY,5323.25,5348.2998,5284.5498,5320.6001,218787004.0
2010-06-25 09:15:00,NSE:NIFTY,5320.5,5320.5,5259.8999,5269.0498,164968006.0
2010-06-28 09:15:00,NSE:NIFTY,5271.1001,5339.4502,5270.75,5333.5,154140000.0
2010-06-29 09:15:00,NSE:NIFTY,5333.5498,5334.1499,5235.7998,5256.1499,158720000.0
2010-06-30 09:15:00,NSE:NIFTY,5254.25,5320.3501,5210.0,5312.5,183723000.0
2010-07-01 09:15:00,NSE:NIFTY,5312.0498,5312.5498,5232.1001,5251.3999,141430997.0
2010-07-02 09:15:00,NSE:NIFTY,5251.25,5277.25,5225.6001,5237.1001,149979005.0
2010-07-05 09:15:00,NSE:NIFTY,5237.0,5252.75,5225.8501,5235.8999,100621001.0
2010-07-06 09:15:00,NSE:NIFTY,5236.1001,5297.4502,5231.5,5289.0498,115506004.0
2010-07-07 09:15:00,NSE:NIFTY,5293.1001,5296.75,5233.4502,5241.1001,132390003.0
2010-07-08 09:15:00,NSE:NIFTY,5242.0,5320.5,5242.0,5296.8501,127297004.0
2010-07-09 09:15:00,NSE:NIFTY,5297.2002,5359.0498,5297.2002,5352.4502,216661000.0
2010-07-12 09:15:00,NSE:NIFTY,5352.25,5402.7002,5351.6001,5383.0,189499998.0
2010-07-13 09:15:00,NSE:NIFTY,5370.2002,5406.2002,5357.8501,5400.6499,226046001.0
2010-07-14 09:15:00,NSE:NIFTY,5402.0,5453.4502,5371.7002,5386.1499,211034997.0
2010-07-15 09:15:00,NSE:NIFTY,5387.1001,5399.2002,5360.6001,5378.75,155118993.0
2010-07-16 09:15:00,NSE:NIFTY,5376.6499,5401.3501,5374.3999,5393.8999,143220998.0
2010-07-19 09:15:00,NSE:NIFTY,5392.7002,5409.1001,5361.5,5386.4502,116584997.0
2010-07-20 09:15:00,NSE:NIFTY,5387.0,5416.4502,5353.6001,5368.0,121626001.0
2010-07-21 09:15:00,NSE:NIFTY,5368.8501,5409.1001,5368.8501,5399.3501,122859004.0
2010-07-22 09:15:00,NSE:NIFTY,5399.1499,5447.1499,5372.2002,5441.9502,155994997.0
2010-07-23 09:15:00,NSE:NIFTY,5441.8999,5477.5,5435.1499,5449.1001,165925994.0
2010-07-26 09:15:00,NSE:NIFTY,5446.5498,5466.25,5409.2002,5418.6001,147330007.0
2010-07-27 09:15:00,NSE:NIFTY,5420.2002,5450.9502,5407.2002,5430.6001,155306000.0
2010-07-28 09:15:00,NSE:NIFTY,5436.1001,5447.8501,5386.25,5397.5498,146939003.0
2010-07-29 09:15:00,NSE:NIFTY,5397.8501,5415.8501,5381.5498,5408.8999,162308997.0
2010-07-30 09:15:00,NSE:NIFTY,5408.3999,5413.25,5349.2002,5367.6001,131797000.0
2010-08-02 09:15:00,NSE:NIFTY,5369.5498,5438.8501,5351.2998,5431.6499,104231002.0
2010-08-03 09:15:00,NSE:NIFTY,5432.5,5459.2002,5426.3999,5439.5498,130728002.0
2010-08-04 09:15:00,NSE:NIFTY,5441.3501,5481.8999,5428.3999,5467.8501,120780997.0
2010-08-05 09:15:00,NSE:NIFTY,5470.1499,5487.1499,5443.1001,5447.1001,129637999.0
2010-08-06 09:15:00,NSE:NIFTY,5448.25,5471.8999,5431.3501,5439.25,116667998.0
2010-08-09 09:15:00,NSE:NIFTY,5439.7998,5492.2998,5433.25,5486.1499,137004999.0
2010-08-10 09:15:00,NSE:NIFTY,5486.7998,5491.4502,5445.3501,5460.7002,164217995.0
2010-08-11 09:15:00,NSE:NIFTY,5460.7002,5474.6001,5412.0,5420.6001,174632993.0
2010-08-12 09:15:00,NSE:NIFTY,5418.7002,5431.1001,5372.4502,5416.4502,172038996.0
2010-08-13 09:15:00,NSE:NIFTY,5420.6499,5476.5,5415.5,5452.1001,154913997.0
2010-08-16 09:15:00,NSE:NIFTY,5452.1001,5465.25,5397.3999,5418.2998,189452993.0
2010-08-17 09:15:00,NSE:NIFTY,5422.1499,5443.5498,5408.7998,5414.1499,138281992.0
2010-08-18 09:15:00,NSE:NIFTY,5416.25,5487.9502,5416.25,5479.1499,154252001.0
2010-08-19 09:15:00,NSE:NIFTY,5478.25,5544.7002,5478.1001,5540.2002,167740998.0
2010-08-20 09:15:00,NSE:NIFTY,5540.7998,5546.6001,5513.3501,5530.6499,144071999.0
2010-08-23 09:15:00,NSE:NIFTY,5531.1499,5549.7998,5519.3999,5543.5,118735004.0
2010-08-24 09:15:00,NSE:NIFTY,5541.1001,5547.25,5488.4502,5505.1001,139147002.0
2010-08-25 09:15:00,NSE:NIFTY,5505.2998,5506.1499,5452.5498,5462.3501,157763994.0
2010-08-26 09:15:00,NSE:NIFTY,5462.1001,5486.5498,5454.7002,5477.8999,186377994.0
2010-08-27 09:15:00,NSE:NIFTY,5489.6001,5495.2002,5391.9502,5408.7002,142326006.0
2010-08-30 09:15:00,NSE:NIFTY,5408.8999,5469.0,5390.3501,5415.4502,113843003.0
2010-08-31 09:15:00,NSE:NIFTY,5413.5498,5413.8999,5348.8999,5402.3999,157130998.0
2010-09-01 09:15:00,NSE:NIFTY,5403.0498,5478.6001,5403.0498,5471.8501,144228008.0
2010-09-02 09:15:00,NSE:NIFTY,5471.8999,5513.9502,5471.8501,5486.1499,159665996.0
2010-09-03 09:15:00,NSE:NIFTY,5486.2998,5510.3999,5473.6499,5479.3999,146808996.0
2010-09-06 09:15:00,NSE:NIFTY,5479.5498,5589.3999,5479.5498,5576.9502,158938006.0
2010-09-07 09:15:00,NSE:NIFTY,5575.8999,5625.5,5571.6499,5604.0,177476993.0
2010-09-08 09:15:00,NSE:NIFTY,5604.25,5625.2998,5567.75,5607.8501,135333003.0
2010-09-09 09:15:00,NSE:NIFTY,5608.2998,5647.4502,5608.1001,5640.0498,138061005.0
2010-09-13 09:15:00,NSE:NIFTY,5639.2002,5770.6001,5639.2002,5760.0,152800002.0
2010-09-14 09:15:00,NSE:NIFTY,5760.2998,5838.4502,5760.2998,5795.5498,188426994.0
2010-09-15 09:15:00,NSE:NIFTY,5795.25,5869.4502,5792.2002,5860.9502,187205992.0
2010-09-16 09:15:00,NSE:NIFTY,5861.1001,5901.6499,5815.7998,5828.7002,192465994.0
2010-09-17 09:15:00,NSE:NIFTY,5828.7002,5898.3999,5828.7002,5884.9502,211379995.0
2010-09-20 09:15:00,NSE:NIFTY,5885.0498,5989.5,5885.0498,5980.4502,193475002.0
2010-09-21 09:15:00,NSE:NIFTY,5980.5,6032.7998,5961.8501,6009.0498,200950006.0
2010-09-22 09:15:00,NSE:NIFTY,6008.3999,6037.3999,5946.4502,5991.0,170150003.0
2010-09-23 09:15:00,NSE:NIFTY,5991.0498,6006.7998,5932.3999,5959.5498,135578001.0
2010-09-24 09:15:00,NSE:NIFTY,5959.4502,6029.1001,5951.2002,6018.2998,176457007.0
2010-09-27 09:15:00,NSE:NIFTY,6018.2998,6073.5,6018.2998,6035.6499,166773998.0
2010-09-28 09:15:00,NSE:NIFTY,6036.0498,6049.7998,5991.2998,6029.5,170650993.0
2010-09-29 09:15:00,NSE:NIFTY,6029.1499,6071.5498,5979.6499,5991.2998,183154000.0
2010-09-30 09:15:00,NSE:NIFTY,5991.3501,6048.4502,5963.6001,6029.9502,217770000.0
2010-10-01 09:15:00,NSE:NIFTY,6030.2998,6153.1001,6030.2998,6143.3999,179173999.0
2010-10-04 09:15:00,NSE:NIFTY,6144.7002,6222.1001,6144.7002,6159.4502,184600003.0
2010-10-05 09:15:00,NSE:NIFTY,6159.4502,6188.3501,6118.0498,6145.7998,145236001.0
2010-10-06 09:15:00,NSE:NIFTY,6150.9502,6223.3999,6148.6001,6186.4502,152497996.0
2010-10-07 09:15:00,NSE:NIFTY,6186.8501,6199.4502,6107.5,6120.2998,168880996.0
2010-10-08 09:15:00,NSE:NIFTY,6121.3999,6148.6001,6067.0,6103.4502,134639002.0
2010-10-11 09:15:00,NSE:NIFTY,6105.9502,6187.75,6105.9502,6135.8501,115777004.0
2010-10-12 09:15:00,NSE:NIFTY,6135.9502,6144.9502,6057.9502,6090.8999,109943996.0
2010-10-13 09:15:00,NSE:NIFTY,6091.4502,6240.25,6089.75,6233.8999,148662993.0
2010-10-14 09:15:00,NSE:NIFTY,6234.2998,6284.1001,6157.8999,6177.3501,128485999.0
2010-10-15 09:15:00,NSE:NIFTY,6175.8999,6200.6001,6050.3501,6062.6499,111058002.0
2010-10-18 09:15:00,NSE:NIFTY,6112.75,6115.1001,5985.1001,6075.9502,138751001.0
2010-10-19 09:15:00,NSE:NIFTY,6114.4502,6127.0498,6008.1499,6027.2998,130458001.0
2010-10-20 09:15:00,NSE:NIFTY,6002.9502,6038.1001,5966.75,5982.1001,105106997.0
2010-10-21 09:15:00,NSE:NIFTY,6008.8999,6113.5,5984.8999,6101.5,123101004.0
2010-10-22 09:15:00,NSE:NIFTY,6113.3999,6121.1001,6041.3501,6066.0498,109374996.0
2010-10-25 09:15:00,NSE:NIFTY,6101.25,6151.2998,6094.6001,6105.7998,123118002.0
2010-10-26 09:15:00,NSE:NIFTY,6116.2998,6120.25,6074.6499,6082.0,113451999.0
2010-10-27 09:15:00,NSE:NIFTY,6075.4502,6075.9502,5987.5498,6012.6499,116710998.0
2010-10-28 09:15:00,NSE:NIFTY,6039.9502,6071.1001,5968.1001,5987.7002,228786995.0
2010-10-29 09:15:00,NSE:NIFTY,6021.1499,6032.6499,5937.1001,6017.7002,137877996.0
2010-11-01 09:15:00,NSE:NIFTY,6092.2998,6132.3999,6084.75,6117.5498,128910000.0
2010-11-02 09:15:00,NSE:NIFTY,6127.5498,6138.1001,6094.3999,6119.0,122092003.0
2010-11-03 09:15:00,NSE:NIFTY,6150.6001,6182.5,6146.7998,6160.5,111323996.0
2010-11-04 09:15:00,NSE:NIFTY,6209.6001,6290.1499,6199.3501,6281.7998,125031997.0
2010-11-05 09:15:00,NSE:NIFTY,6321.8501,6338.5,6303.1001,6312.4502,27175000.0
2010-11-08 09:15:00,NSE:NIFTY,6335.25,6335.8999,6265.3501,6273.2002,153925992.0
2010-11-09 09:15:00,NSE:NIFTY,6281.0,6310.8999,6243.5498,6301.5498,139823006.0
2010-11-10 09:15:00,NSE:NIFTY,6303.2002,6307.6499,6269.25,6275.7002,125610000.0
2010-11-11 09:15:00,NSE:NIFTY,6286.3501,6296.5498,6179.5,6194.25,169296003.0
2010-11-12 09:15:00,NSE:NIFTY,6182.2998,6202.5,6056.75,6071.6499,155199996.0
2010-11-15 09:15:00,NSE:NIFTY,6079.8999,6128.75,6039.3999,6121.6001,124265996.0
2010-11-16 09:15:00,NSE:NIFTY,6143.4502,6144.0498,5970.6001,5988.7002,139190993.0
2010-11-18 09:15:00,NSE:NIFTY,6075.9502,6076.2002,5906.75,5998.7998,190220993.0
2010-11-19 09:15:00,NSE:NIFTY,6011.2998,6013.25,5863.9502,5890.2998,150744007.0
2010-11-22 09:15:00,NSE:NIFTY,5920.8999,6020.25,5905.1499,6010.0,123422999.0
2010-11-23 09:15:00,NSE:NIFTY,5971.5498,5973.3501,5824.9502,5934.75,158865998.0
2010-11-24 09:15:00,NSE:NIFTY,5946.7998,5976.6499,5833.6001,5865.75,125847003.0
2010-11-25 09:15:00,NSE:NIFTY,5883.9502,5907.1001,5780.3501,5799.75,371673006.0
2010-11-26 09:15:00,NSE:NIFTY,5828.5498,5838.5,5690.3501,5751.9502,287201001.0
2010-11-29 09:15:00,NSE:NIFTY,5789.9502,5843.1499,5754.7002,5830.0,155071005.0
2010-11-30 09:15:00,NSE:NIFTY,5811.6001,5892.25,5768.3501,5862.7002,217959006.0
2010-12-01 09:15:00,NSE:NIFTY,5871.0,5971.0,5865.5498,5960.8999,173355008.0
2010-12-02 09:15:00,NSE:NIFTY,6023.0498,6029.5,5980.6001,6011.7002,197376999.0
2010-12-03 09:15:00,NSE:NIFTY,6013.3501,6025.3999,5964.25,5992.7998,165378998.0
2010-12-06 09:15:00,NSE:NIFTY,6033.6499,6069.4502,5981.7002,5992.25,145317003.0
2010-12-07 09:15:00,NSE:NIFTY,5995.0498,6001.0,5939.7002,5976.5498,145410998.0
2010-12-08 09:15:00,NSE:NIFTY,5954.3999,5960.0,5878.6001,5903.7002,122572997.0
2010-12-09 09:15:00,NSE:NIFTY,5924.25,5927.2998,5742.2998,5766.5,169510994.0
2010-12-10 09:15:00,NSE:NIFTY,5761.0,5865.5,5721.1499,5857.3501,167487996.0
2010-12-13 09:15:00,NSE:NIFTY,5882.6499,5913.7998,5795.8999,5907.6499,138229006.0
2010-12-14 09:15:00,NSE:NIFTY,5928.7002,5953.9502,5888.75,5944.1001,125297000.0
2010-12-15 09:15:00,NSE:NIFTY,5931.1499,5942.75,5865.7998,5892.2998,126322999.0
2010-12-16 09:15:00,NSE:NIFTY,5910.5498,5956.1499,5855.0498,5948.75,149826994.0
2010-12-20 09:15:00,NSE:NIFTY,5926.8501,5985.0,5900.25,5947.0498,121821004.0
2010-12-21 09:15:00,NSE:NIFTY,5960.3999,6007.4502,5960.0498,6000.6499,126543004.0
